app_category,free_paid,age_rating,quarter,is_wear_os,is_version_range,app_name,year_group,holiday_group,reviews_group,weekday,min_base_os_version,Y,log_size,log_downloads,log_price_paid_only,log_reviews_count
ENTERTAINMENT,Free,Everyone,3,False,False,Hamilton — The Official App,Recent,Mid Rating Holiday,Mid,4,5.0,4.5,7.362645270417825,17.57671069691365,0.0,11.51293546492023
ENTERTAINMENT,Free,Teen,2,False,False,Funny Quotes Free,Recent,Mid Rating Holiday,High,4,4.0,4.2,10.0718369517632,15.096444681204078,0.0,13.815511557963774
ENTERTAINMENT,Free,Teen,3,False,False,LOL Pics (Funny Pictures),Middle,Mid Rating Holiday,High,1,2.3,4.4,11.12069735989406,15.856731016694035,0.0,13.815511557963774
ENTERTAINMENT,Free,Teen,3,False,False,"Imgur: Find funny GIFs, memes & watch viral videos",Recent,Mid Rating Holiday,High,2,5.0,4.3,11.98395981284297,16.300417291085605,0.0,16.118095750958314
ENTERTAINMENT,Paid,Mature 17+,3,False,False,Meme Generator,Recent,Mid Rating Holiday,Mid,4,4.1,4.6,8.235360643753348,17.78580249038432,1.0986122886681098,11.51293546492023
ENTERTAINMENT,Free,Everyone,2,False,False,SketchBook - draw and paint,Recent,Mid Rating Holiday,High,4,4.0,4.3,12.45552701163418,18.15931599280497,0.0,16.118095750958314
EVENTS,Free,Everyone,2,False,False,All Events in City,Recent,Mid Rating Holiday,Mid,1,4.0,4.0,8.23827262463303,16.066802461833923,0.0,11.51293546492023
EVENTS,Free,Everyone,2,False,False,Reminder,Recent,Mid Rating Holiday,Mid,0,4.1,4.5,8.864322722511439,15.656060350091908,0.0,13.122365377402328
EVENTS,Free,Everyone,4,False,False,Birdays - Birthday reminder,Recent,Mid Rating Holiday,Low-Mid,3,4.1,4.5,7.675081857716334,15.59046307836746,0.0,10.819798284210286
EVENTS,Free,Teen,3,False,False,Fever,Recent,Mid Rating Holiday,High,2,4.1,4.0,9.933628709448115,16.300417291085605,0.0,13.815511557963774
EVENTS,Free,Everyone,2,False,False,DroidAdmin for Android - Advice,Recent,Mid Rating Holiday,Low-Mid,1,4.0,4.2,6.699500340161678,14.845130332288226,0.0,9.210440366976517
EVENTS,Free,Everyone,3,False,False,"SeatGeek – Tickets to Sports, Concerts, Broadway",Recent,Mid Rating Holiday,High,4,5.0,4.4,9.652394528314963,17.073607134447293,0.0,13.815511557963774
EVENTS,Free,Everyone,3,False,False,Vivid Seats – Event Tickets,Recent,Mid Rating Holiday,High,1,5.0,4.6,9.015905747298426,17.78580249038432,0.0,13.815511557963774
EVENTS,Free,Everyone,3,False,False,LBB - Find New & Unique Things To Do Around You,Recent,Mid Rating Holiday,Mid,4,4.2,4.6,8.262300941787448,16.454567959008102,0.0,11.51293546492023
EVENTS,Free,Everyone,4,False,False,Happy Birthday Songs Offline,Recent,Mid Rating Holiday,Mid,0,4.1,4.4,6.142037405587356,16.001561947061912,0.0,11.51293546492023
EVENTS,Free,Teen,3,False,False,Mummatikabalkuragi,Recent,Mid Rating Holiday,Low-Mid,6,4.0,4.9,4.248495242049359,12.718899265966332,0.0,6.90875477931522
EVENTS,Free,Everyone,3,False,False,"PTI Flex Maker, Photo Frame Editor & Songs 2018",Recent,Mid Rating Holiday,Low-Mid,4,4.2,4.6,4.605170185988092,16.380459992348886,0.0,9.210440366976517
EVENTS,Free,Everyone,4,False,False,vide-greniers.org,Middle,Mid Rating Holiday,Mid,1,2.3,4.3,8.672486075822272,15.068273812173887,0.0,11.51293546492023
EVENTS,Free,Everyone,3,False,False,SUMMER SONIC app,Recent,Mid Rating Holiday,Low-Mid,1,4.4,5.0,1.6094379124341003,17.926384438531027,0.0,6.2166061010848646
EVENTS,Free,Everyone,4,False,False,Quake & Volcanoes: 3D Globe of Volcanic Eruptions,Recent,Mid Rating Holiday,Mid,5,4.1,4.4,6.498282149476434,15.607270193858982,0.0,11.51293546492023
EVENTS,Free,Everyone,3,False,False,Prosperity,Recent,Mid Rating Holiday,Very Low,0,2.0,5.0,2.833213344056216,14.648420115681892,0.0,4.61512051684126
EVENTS,Free,Everyone,2,False,False,Picktrainer: India's largest photo contest app,Recent,Mid Rating Holiday,Mid,3,4.1,4.5,6.97166860472579,16.012735246411598,0.0,11.51293546492023
EVENTS,Free,Everyone 10+,2,False,False,Emmabodafestivalen,Recent,Mid Rating Holiday,Low-Mid,3,4.2,4.8,2.5649493574615367,17.182806422433504,0.0,6.90875477931522
EVENTS,Free,Everyone,2,False,False,KudaGo - things to do in NY,Recent,Mid Rating Holiday,Mid,3,4.0,4.4,8.366137716496281,15.29711532616119,0.0,11.51293546492023
EVENTS,Free,Everyone,3,False,False,Mindvalley U Tallinn 2018,Recent,Mid Rating Holiday,Very Low,1,4.4,5.0,0.6931471805599453,16.860033043306743,0.0,4.61512051684126
EVENTS,Free,Everyone,4,False,False,Freitas Auctioneer Official,Recent,Mid Rating Holiday,Low-Mid,4,4.0,3.7,4.61512051684126,17.11134746100564,0.0,10.819798284210286
EVENTS,Free,Everyone,3,False,False,"Xceed - Clubs, DJs, Festivals & Tickets",Recent,Mid Rating Holiday,Mid,4,5.0,4.1,5.991464547107982,16.993564429978885,0.0,11.51293546492023
EVENTS,Free,Everyone,2,False,False,Arab Halls - For Wedding & Events,Recent,Mid Rating Holiday,Low-Mid,6,4.1,4.8,3.367295829986474,15.656060350091908,0.0,6.90875477931522
EVENTS,Free,Teen,3,False,False,Endurance Lifestyle,Recent,Mid Rating Holiday,Low-Mid,0,4.2,4.6,2.0794415416798357,15.150511887854474,0.0,6.2166061010848646
FINANCE,Free,Everyone,3,False,False,Citibanamex Movil,Recent,Mid Rating Holiday,High,4,5.0,3.6,10.864885484309047,17.553180200057167,0.0,15.424948670398354
FINANCE,Free,Everyone,2,False,False,KTB Netbank,Recent,Mid Rating Holiday,High,3,4.2,3.8,10.66066531275321,16.759949589762293,0.0,15.424948670398354
FINANCE,Free,Everyone,3,False,False,Mobile Bancomer,Recent,Mid Rating Holiday,High,0,4.0,4.2,12.535674909263342,18.064005814299346,0.0,16.118095750958314
FINANCE,Free,Everyone,3,False,False,Nedbank Money,Recent,Mid Rating Holiday,Mid,5,4.2,4.2,8.712266432135355,17.281246492014,0.0,13.122365377402328
FINANCE,Free,Everyone,3,False,False,SCB EASY,Recent,Mid Rating Holiday,High,3,4.1,4.2,11.63210308329955,18.34811006187022,0.0,15.424948670398354
FINANCE,Free,Everyone,3,False,False,Itau bank,Recent,Mid Rating Holiday,High,0,4.2,4.2,13.772575916709965,17.50439003707821,0.0,16.118095750958314
FINANCE,Free,Everyone,3,False,False,IKO,Recent,High Rating Holiday,High,2,4.1,4.7,12.026760555744227,16.811242881518265,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Cash App,Recent,Mid Rating Holiday,High,3,5.0,4.0,10.446654511472781,16.52356082573315,0.0,16.118095750958314
FINANCE,Free,Everyone,3,False,False,Standard Bank / Stanbic Bank,Recent,Mid Rating Holiday,High,4,4.0,3.6,9.632203625893982,17.147715103853763,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,MyMo by GSB,Recent,Mid Rating Holiday,High,3,4.0,4.2,9.998661359405723,16.454567959008102,0.0,13.815511557963774
FINANCE,Free,Everyone,2,False,False,Ecobank Mobile Banking,Recent,Mid Rating Holiday,High,4,4.2,4.0,9.398809659356372,17.553180200057167,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Zenith Bank Mobile App,Recent,Mid Rating Holiday,High,0,4.0,4.3,8.88405606174246,16.705882371415992,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,People's Bank,Recent,Mid Rating Holiday,High,2,4.1,3.6,9.277812087091196,17.6441519761925,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Transfer,Recent,Mid Rating Holiday,High,4,4.0,4.1,10.367378789112905,16.097893045681612,0.0,15.424948670398354
FINANCE,Free,Everyone,3,False,False,Bank of Brazil,Recent,Mid Rating Holiday,High,4,4.1,4.5,14.105375496230003,17.479072229734946,0.0,16.118095750958314
FINANCE,Free,Everyone,3,True,False,WiseBanyan - Invest For Free,Recent,Mid Rating Holiday,Low-Mid,1,4.4,4.2,5.552959584921617,17.599700214609808,0.0,9.210440366976517
FINANCE,Free,Everyone,2,False,False,Wells Fargo Daily Change,Recent,Mid Rating Holiday,Mid,3,5.0,4.2,5.648974238161206,15.424948670398354,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,"Even - organize your money, get paid early",Recent,Mid Rating Holiday,Mid,3,5.0,4.8,9.417760962825156,16.860033043306743,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,Digit Save Money Automatically,Recent,Mid Rating Holiday,Mid,1,4.1,4.5,9.010547069270189,16.906553056777135,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,Stash: Invest. Learn. Save.,Recent,Mid Rating Holiday,High,4,4.4,4.2,9.385972940619341,16.951004817371683,0.0,13.815511557963774
FINANCE,Free,Everyone,2,False,False,Expense IQ Money Manager,Recent,Mid Rating Holiday,High,1,4.0,4.4,9.979105098994717,17.11134746100564,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Monefy - Money Manager,Recent,Mid Rating Holiday,High,1,4.0,4.6,11.619580142838768,15.816990693309524,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Simple - Better Banking,Recent,Mid Rating Holiday,Mid,3,5.0,4.4,8.953122840328222,16.993564429978885,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,Chime - Mobile Banking,Recent,Mid Rating Holiday,Mid,6,5.0,4.3,8.687610843707368,16.906553056777135,0.0,13.122365377402328
FINANCE,Free,Everyone,2,False,False,Walmart MoneyCard,Recent,Mid Rating Holiday,High,4,4.1,4.2,8.724044745953469,16.118095750958314,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Qapital - Save Small. Live Large,Recent,Mid Rating Holiday,Mid,4,4.4,4.5,9.06681636189014,17.453096744006448,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,Branch,Recent,Mid Rating Holiday,High,0,4.0,4.6,11.15587902346339,15.150511887854474,0.0,13.815511557963774
FINANCE,Free,Everyone,2,False,False,"WalletHub - Free Credit Score, Report & Monitoring",Recent,Mid Rating Holiday,Low-Mid,1,4.4,4.7,7.179307969504034,16.04552506565036,0.0,10.819798284210286
FINANCE,Free,Everyone,3,False,False,CreditWise from Capital One,Recent,Mid Rating Holiday,High,3,4.4,4.6,10.188215265161473,15.943742382861155,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,"NerdWallet: Personal Finance, Credit Score & Cash",Recent,Mid Rating Holiday,Mid,4,4.4,4.6,7.790696031174738,17.147715103853763,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,Credit Sesame,Recent,Mid Rating Holiday,High,2,4.1,4.3,10.133288891514404,16.213405921671733,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Everlance: Free Mileage Log,Recent,Mid Rating Holiday,Mid,1,4.4,4.7,8.924656302187074,16.454567959008102,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,MileIQ - Free Mileage Tracker for Business,Recent,Mid Rating Holiday,High,1,4.4,4.5,10.738720061275421,16.906553056777135,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,QuickBooks Self-Employed:Mileage Tracker and Taxes,Recent,Mid Rating Holiday,High,1,5.0,4.4,9.625227618663251,17.034386422832473,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Stock Quote,Recent,Mid Rating Holiday,Mid,0,4.0,4.1,8.376781037699493,15.319588176962746,0.0,13.122365377402328
FINANCE,Free,Everyone,3,False,False,Stock Trainer: Virtual Trading (Stock Markets),Recent,Mid Rating Holiday,High,4,4.1,4.4,10.664526999138992,16.951004817371683,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,US Stock Market,Recent,Mid Rating Holiday,Mid,2,2.3,4.4,7.56164174558878,15.250595321348806,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,E*TRADE Mobile,Recent,Mid Rating Holiday,High,3,4.4,3.9,9.274159884689137,17.87595358575207,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,MSN Money- Stock Quotes & News,Recent,Mid Rating Holiday,High,3,4.2,4.5,11.2690943949589,16.906553056777135,0.0,13.815511557963774
FINANCE,Free,Everyone,2,False,False,Citizens Bank Mobile Banking,Recent,Mid Rating Holiday,High,2,4.1,4.1,9.628590074443766,17.453096744006448,0.0,13.815511557963774
FINANCE,Free,Everyone,2,False,False,GoBank,Recent,Mid Rating Holiday,Mid,4,4.1,4.4,8.691314551644853,16.300417291085605,0.0,13.122365377402328
FINANCE,Free,Everyone,3,False,False,BBVA Compass Banking,Recent,Mid Rating Holiday,Mid,4,4.4,4.3,8.683724062303869,17.72753358339242,0.0,13.122365377402328
FINANCE,Free,Everyone,3,False,False,BankMobile Vibe App,Recent,Mid Rating Holiday,High,0,4.1,4.3,9.590692779269272,16.951004817371683,0.0,13.815511557963774
FINANCE,Free,Everyone,2,False,False,ACE Elite,Recent,Mid Rating Holiday,Mid,2,4.4,4.1,7.972121128921655,17.622173069956816,0.0,11.51293546492023
FINANCE,Free,Everyone,3,False,False,U.S. Bank,Recent,Mid Rating Holiday,High,2,4.0,4.1,11.16737413785572,17.72753358339242,0.0,13.815511557963774
FINANCE,Free,Everyone,2,False,False,Huntington Mobile,Recent,Mid Rating Holiday,High,1,4.2,4.2,9.329455852866344,16.993564429978885,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,USAA Mobile,Recent,Mid Rating Holiday,High,4,5.0,4.5,11.522855993647136,17.312018149733785,0.0,15.424948670398354
FINANCE,Free,Everyone,2,False,False,Associated Credit Union Mobile,Recent,Mid Rating Holiday,Low-Mid,2,5.0,4.7,8.098946748943339,16.300417291085605,0.0,10.819798284210286
FINANCE,Free,Everyone,3,False,False,Bank of America Mobile Banking,Recent,Mid Rating Holiday,High,1,4.4,4.4,12.739904582834367,17.78580249038432,0.0,16.118095750958314
FINANCE,Free,Everyone,3,False,False,Discover Mobile,Recent,Mid Rating Holiday,High,0,4.1,4.6,11.384546490100442,18.035018277846262,0.0,15.424948670398354
FINANCE,Free,Everyone,3,False,False,Wells Fargo Mobile,Recent,Mid Rating Holiday,High,1,5.0,4.4,12.432092057589848,17.426428497635523,0.0,16.118095750958314
FINANCE,Free,Everyone,3,False,False,Amex Mobile,Recent,Mid Rating Holiday,High,4,5.0,4.3,10.115772360515463,17.281246492014,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Citi Mobile®,Recent,Mid Rating Holiday,High,1,4.4,4.0,11.268392277727548,17.6441519761925,0.0,15.424948670398354
FINANCE,Free,Everyone,3,False,False,Navy Federal Credit Union,Recent,Mid Rating Holiday,High,0,4.1,4.4,10.676231187367216,17.50439003707821,0.0,13.815511557963774
FINANCE,Free,Everyone,3,False,False,Chase Mobile,Recent,Mid Rating Holiday,High,0,5.0,4.6,14.13363696279013,17.281246492014,0.0,16.118095750958314
FOOD_AND_DRINK,Free,Everyone,3,False,False,Cookpad - FREE recipe search makes fun cooking · musical making!,Recent,Mid Rating Holiday,High,3,5.0,4.1,11.078829374062911,16.380459992348886,0.0,16.118095750958314
FOOD_AND_DRINK,Free,Everyone,2,False,False,Easy Recipes,Recent,Mid Rating Holiday,Mid,1,4.0,4.7,7.903965634032166,16.001561947061912,0.0,11.51293546492023
FOOD_AND_DRINK,Free,Everyone,3,False,False,Tastely,Recent,Mid Rating Holiday,High,4,4.0,4.7,13.32307643560553,16.759949589762293,0.0,16.118095750958314
FOOD_AND_DRINK,Free,Everyone,3,False,False,Frigo Magic: Easy recipe idea and anti-waste,Recent,Mid Rating Holiday,Mid,5,4.4,4.1,7.813591552952433,16.454567959008102,0.0,13.122365377402328
FOOD_AND_DRINK,Free,Everyone,3,False,False,McDonald's - McDonald's Japan,Recent,Mid Rating Holiday,High,4,4.0,3.4,11.606279186703437,17.974393656948944,0.0,16.118095750958314
FOOD_AND_DRINK,Free,Everyone,3,False,False,Debonairs Pizza,Recent,Mid Rating Holiday,Mid,5,4.0,3.8,8.108021221376747,15.943742382861155,0.0,13.122365377402328
FOOD_AND_DRINK,Free,Everyone,2,False,False,Dunkin' Donuts,Recent,Mid Rating Holiday,High,2,4.4,4.2,11.128791227563893,18.005165315142214,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,Grubhub: Food Delivery,Recent,Mid Rating Holiday,High,3,5.0,4.5,11.957258659963776,17.370858648025116,0.0,15.424948670398354
FOOD_AND_DRINK,Free,Everyone,3,False,False,Panera Bread,Recent,Mid Rating Holiday,High,1,5.0,4.2,9.226213721132472,17.399029524198163,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,4,False,False,hellofood - Food Delivery,Middle,Mid Rating Holiday,High,2,4.0,4.0,10.683156406867319,17.034386422832473,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone 10+,2,False,False,Easy and quick desserts,Recent,Mid Rating Holiday,Mid,3,4.0,4.6,7.243512974665482,16.118095750958314,0.0,11.51293546492023
FOOD_AND_DRINK,Free,Everyone,3,False,False,Chef - Recipes & Cooking,Recent,Mid Rating Holiday,High,1,4.1,4.1,10.386098869820946,16.300417291085605,0.0,15.424948670398354
FOOD_AND_DRINK,Free,Everyone,2,False,False,HungerStation,Recent,Mid Rating Holiday,High,0,4.0,3.8,10.02189261691475,16.213405921671733,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,Dr. Oetker recipe ideas,Recent,Mid Rating Holiday,High,3,4.0,4.2,9.04899722156742,16.648723960844016,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,2,False,False,OpenRice,Recent,Mid Rating Holiday,High,4,4.1,3.6,9.612667227583843,17.479072229734946,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,Little Caesars,Recent,Mid Rating Holiday,Mid,3,4.4,3.3,7.454141078146678,17.216707972959764,0.0,13.122365377402328
FOOD_AND_DRINK,Free,Teen,1,False,False,Om Waleed Sweets,Recent,Mid Rating Holiday,Mid,3,4.0,4.6,6.322565239927284,16.951004817371683,0.0,11.51293546492023
FOOD_AND_DRINK,Free,Everyone,2,False,False,"Eat Fast Prepare ""Without Internet""",Recent,Mid Rating Holiday,High,6,4.0,4.6,8.502282578680484,16.648723960844016,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,4,False,False,Healthy Recipes Free,Recent,Mid Rating Holiday,Mid,2,4.0,4.0,6.982862751468942,16.648723960844016,0.0,11.51293546492023
FOOD_AND_DRINK,Free,Everyone,2,False,False,Recipe Keeper,Recent,Mid Rating Holiday,Mid,2,4.1,4.4,7.5822291942764615,16.906553056777135,0.0,11.51293546492023
FOOD_AND_DRINK,Free,Everyone 10+,1,False,False,50 Healthy Slow Cooker Recipes,Recent,Mid Rating Holiday,Low-Mid,4,2.3,4.0,5.2832037287379885,16.012735246411598,0.0,9.210440366976517
FOOD_AND_DRINK,Free,Everyone,3,False,False,Easy Healthy Recipes,Recent,Mid Rating Holiday,Low-Mid,4,4.0,4.1,5.631211781821365,15.789591722875162,0.0,10.819798284210286
FOOD_AND_DRINK,Paid,Everyone,2,False,False,Paprika Recipe Manager,Recent,Mid Rating Holiday,Low-Mid,6,4.0,4.1,7.1459844677143876,14.648420115681892,1.6094379124341003,10.819798284210286
FOOD_AND_DRINK,Free,Everyone,3,False,False,Yummly Recipes & Shopping List,Recent,Mid Rating Holiday,High,3,4.4,4.5,11.422563024889838,17.11134746100564,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,Cookpad,Recent,Mid Rating Holiday,High,4,4.2,4.5,11.787294308359884,15.919644712234481,0.0,16.118095750958314
FOOD_AND_DRINK,Free,Teen,4,False,False,"BigOven Recipes, Meal Planner, Grocery List & More",Recent,High Rating Holiday,High,3,5.0,4.3,10.373084849239977,18.1462439114085,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,Postmates Food Delivery: Order Eats & Alcohol,Recent,Mid Rating Holiday,High,4,5.0,3.6,10.037843605035206,16.906553056777135,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,OpenTable: Restaurants Near Me,Recent,Mid Rating Holiday,High,1,5.0,4.6,11.410261310860145,16.759949589762293,0.0,15.424948670398354
FOOD_AND_DRINK,Free,Everyone,2,False,False,Munchery: Chef Crafted Fresh Food Delivered,Recent,Mid Rating Holiday,Low-Mid,1,4.4,3.9,6.142037405587356,17.147715103853763,0.0,10.819798284210286
FOOD_AND_DRINK,Free,Everyone,2,False,False,Pizza Hut,Recent,Mid Rating Holiday,High,1,4.1,4.4,12.679616874448932,17.216707972959764,0.0,16.118095750958314
FOOD_AND_DRINK,Free,Everyone,3,False,False,Caviar - Food Delivery,Recent,Mid Rating Holiday,Mid,4,6.0,4.2,8.231109840328154,15.955576839107596,0.0,11.51293546492023
FOOD_AND_DRINK,Free,Everyone,3,False,False,Uber Eats: Local Food Delivery,Recent,Mid Rating Holiday,High,2,5.0,4.2,12.716525199714361,17.341871111992198,0.0,16.118095750958314
FOOD_AND_DRINK,Free,Everyone,3,False,False,Seamless Food Delivery/Takeout,Recent,Mid Rating Holiday,High,3,5.0,4.5,10.469340988688563,17.341871111992198,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,foodpanda - Local Food Delivery,Recent,Mid Rating Holiday,High,0,4.2,4.0,12.587825493678586,16.588099342704055,0.0,16.118095750958314
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Step Counter - Calorie Counter,Recent,Mid Rating Holiday,Mid,5,4.4,4.0,7.363913501405819,14.603968372873895,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Everyone,2,False,False,Lose Belly Fat in 30 Days - Flat Stomach,Recent,Mid Rating Holiday,High,3,4.2,4.9,10.547943314051182,16.213405921671733,0.0,15.424948670398354
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Pedometer - Step Counter Free & Calorie Burner,Recent,Mid Rating Holiday,High,1,4.1,4.8,10.346248445387989,15.747032114495013,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Lose Weight in 30 Days,Recent,Mid Rating Holiday,High,1,4.0,4.8,12.301955388661556,16.213405921671733,0.0,16.118095750958314
HEALTH_AND_FITNESS,Free,Everyone,2,False,False,LG Health,Recent,Mid Rating Holiday,High,0,4.4,3.3,9.908425341565751,17.034386422832473,0.0,16.118095750958314
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,"Pedometer, Step Counter & Weight Loss Tracker App",Recent,Mid Rating Holiday,High,3,4.1,4.6,13.214070711109725,17.11134746100564,0.0,16.118095750958314
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Sportractive GPS Running Cycling Distance Tracker,Recent,Mid Rating Holiday,High,5,4.4,4.8,10.784710535749783,15.830413711839864,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Home Workout for Men - Bodybuilding,Recent,Mid Rating Holiday,High,1,4.0,4.8,9.449829601826478,16.52356082573315,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Fat Burning Workout - Home Weight lose,Recent,Mid Rating Holiday,Mid,1,4.1,4.5,6.561030665896573,16.056220353623207,0.0,11.51293546492023
HEALTH_AND_FITNESS,Free,Everyone,2,False,False,Buttocks and Abdomen,Recent,Mid Rating Holiday,Mid,3,4.0,4.4,6.144185634125646,15.671808704579888,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Walking for Weight Loss - Walk Tracker,Recent,Mid Rating Holiday,Mid,2,4.1,4.5,6.4692503167957724,15.520258832020865,0.0,11.51293546492023
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Running & Jogging,Recent,Mid Rating Holiday,Mid,0,4.1,4.5,8.738575192110787,15.176487367510099,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Walk with Map My Walk,Recent,Mid Rating Holiday,High,4,5.0,4.5,11.87785326025468,17.822843761378564,0.0,15.424948670398354
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Sleep Sounds,Recent,Mid Rating Holiday,High,4,4.0,4.8,10.844041536545962,17.147715103853763,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Lose Belly Fat-Home Abs Fitness Workout,Recent,Mid Rating Holiday,Low-Mid,1,4.1,4.6,5.298317366548036,15.990262393084793,0.0,10.819798284210286
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Cycling - Bike Tracker,Recent,Mid Rating Holiday,Mid,0,4.1,4.5,9.117896081584902,15.201805169084134,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Abs Training-Burn belly fat,Recent,Mid Rating Holiday,Mid,1,4.1,4.7,7.6362696033793735,15.747032114495013,0.0,11.51293546492023
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Calorie Counter - EasyFit free,Recent,Mid Rating Holiday,High,0,4.1,4.7,10.825660947568439,16.213405921671733,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Teen,1,False,False,Aunjai i lert u,Recent,Mid Rating Holiday,Mid,1,3.0,4.2,7.039660349862076,15.520258832020865,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Bike Computer - GPS Cycling Tracker,Recent,Mid Rating Holiday,High,5,4.2,4.4,9.395158808968725,15.274125813221904,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,2,False,False,Walking: Pedometer diet,Recent,Mid Rating Holiday,High,0,2.3,3.7,7.529406457837013,14.220976332738882,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,4,False,False,Recipes for hair and face tried,Middle,Mid Rating Holiday,Mid,6,2.3,4.5,7.093404625868766,15.687312888712007,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Abs Workout - 30 Days Fitness App for Six Pack Abs,Recent,Mid Rating Holiday,Mid,4,4.4,4.6,5.703782474656201,16.213405921671733,0.0,11.51293546492023
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,8fit Workouts & Meal Planner,Recent,Mid Rating Holiday,High,2,5.0,4.6,11.65894604203785,18.020203192280615,0.0,16.118095750958314
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Couch to 10K Running Trainer,Recent,Mid Rating Holiday,Mid,0,4.4,4.6,9.253974408996244,17.6867115897055,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Teen,3,False,False,PumpUp — Fitness Community,Recent,Mid Rating Holiday,High,1,5.0,4.0,10.809323826506423,17.858561843342684,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,"Home workouts - fat burning, abs, legs, arms,chest",Recent,Mid Rating Holiday,High,2,4.1,4.3,8.486527777105353,16.380459992348886,0.0,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,"Fabulous: Motivate Me! Meditate, Relax, Sleep",Recent,Mid Rating Holiday,High,0,4.1,4.6,12.232227603007026,17.249497794707484,0.0,15.424948670398354
HEALTH_AND_FITNESS,Free,Everyone,2,False,False,Workout Tracker & Gym Trainer - Fitness Log Book,Recent,Mid Rating Holiday,Mid,1,4.1,4.6,8.598035579260339,16.860033043306743,0.0,13.122365377402328
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Freeletics: Personal Trainer & Fitness Workouts,Recent,Mid Rating Holiday,High,4,5.0,4.5,11.77609709573751,17.034386422832473,0.0,16.118095750958314
